method,molecule_id,sample_id,source,severity,update_scale,rotatable_bond_count,has_ring,clean_valid,groups,aligned_RMSD,delta_aligned_RMSD,bond_outlier_rate,bond_outlier_magnitude,angle_outlier_rate,angle_outlier_magnitude,ring_bond_outlier_rate,ring_planarity_outlier_rate,clash_penetration,severe_clash_rate,stereocenter_degenerate_rate,torsion_prior_outlier_score,total_thresholded_validity_score,chirality_error,mean_displacement,molecule_rms_displacement,max_displacement,coordinate_unchanged,mean_torsion_change,high_flex_torsion_change,accepted,selected_step,uncertainty,reject_reasons,rigid_gate_mean,global_safety_gate_mean,velocity_norm_mean,torsion_gate_max,torsion_contribution_max,torsion_gate_mean,torsion_gate_active_fraction,torsion_velocity_norm,torsion_velocity_fraction,delta_bond_outlier_rate,delta_bond_outlier_magnitude,delta_angle_outlier_rate,delta_angle_outlier_magnitude,delta_ring_bond_outlier_rate,delta_ring_planarity_outlier_rate,delta_clash_penetration,delta_severe_clash_rate,delta_chirality_error,delta_stereocenter_degenerate_rate,delta_torsion_prior_outlier_score,delta_total_thresholded_validity_score
upstream,Cc1ccc(NC(=S)N(CCN(C)C)Cc2cccs2)c(C)c1,val::Cc1ccc(NC(=S)N(CCN(C)C)Cc2cccs2)c(C)c1__gen0000,ETFlow_formal_upstream,normal,0.0,12,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.6714965105056765,0.0,0.0816326513886451,0.2252248674631118,0.0117647061124444,0.000787840981502,0.0,0.0,0.0,0.0,0.0,3.5481316737012936,0.149900534612243,0.0,6.502398832708423e-07,7.20274954346678e-07,1.4578789659935865e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(NC(=S)N(CCN(C)C)Cc2cccs2)c(C)c1,val::Cc1ccc(NC(=S)N(CCN(C)C)Cc2cccs2)c(C)c1__gen0001,ETFlow_formal_upstream,normal,0.0,12,True,False,all;ETFlow_normal;rotatable_ge_6;ring,2.303595781326294,0.0,0.0408163256943225,0.1875166743993759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.538218529925305,0.0876954942941665,0.0,5.787509280708036e-07,6.39069924091018e-07,1.3696104588234448e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(NC(=S)NC2CC3CCCC(C2)N3Cc2ccco2)cc1,val::Cc1ccc(NC(=S)NC2CC3CCCC(C2)N3Cc2ccco2)cc1__gen0000,ETFlow_formal_upstream,normal,0.0,7,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.0135200023651123,0.0,0.0892857164144516,0.3015572130680084,0.0097087379544973,0.0352407731115818,0.0,0.0,0.0,0.0,0.0,3.1053471187155024,0.1831939509138465,0.0,6.2161450387066e-07,6.860691996735113e-07,1.5266238051481196e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(NC(=S)NC2CC3CCCC(C2)N3Cc2ccco2)cc1,val::Cc1ccc(NC(=S)NC2CC3CCCC(C2)N3Cc2ccco2)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,7,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.4613453149795532,0.0,0.0892857164144516,0.2132656872272491,0.0097087379544973,0.0259198006242513,0.0476190485060215,0.0,0.0,0.0,0.0,3.706323594850265,0.2064098748378455,0.0,8.509320537086751e-07,8.976328444987303e-07,1.5266238051481196e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(OCC(=O)c2cc(C)n(CC(F)(F)F)c2C)c([N+](=O)[O-])n1,val::Cc1ccc(OCC(=O)c2cc(C)n(CC(F)(F)F)c2C)c([N+](=O)[O-])n1__gen0000,ETFlow_formal_upstream,normal,0.0,10,True,False,all;ETFlow_normal;rotatable_ge_6;ring,0.9158796668052672,0.0,0.1162790730595588,0.2670574486255646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43992406848578,0.18304343521595,0.0,5.728236942559306e-07,6.158646215226327e-07,1.1801117807408446e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(OCC(=O)c2cc(C)n(CC(F)(F)F)c2C)c([N+](=O)[O-])n1,val::Cc1ccc(OCC(=O)c2cc(C)n(CC(F)(F)F)c2C)c([N+](=O)[O-])n1__gen0001,ETFlow_formal_upstream,normal,0.0,10,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.0573972463607788,0.0,0.0930232554674148,0.1134953796863555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7096477764178615,0.1213971003890037,0.0,5.877465127923642e-07,6.197039965627482e-07,1.0202671774095506e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)COC(=O)Cc1cccc(C(F)(F)F)c1,val::Cc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)COC(=O)Cc1cccc(C(F)(F)F)c1__gen0000,ETFlow_formal_upstream,normal,0.0,11,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.7813137769699097,0.0,0.0655737668275833,0.0837631002068519,0.0091743115335702,0.0017540773842483,0.0,0.0,0.0,0.0,0.0,3.470861627108522,0.0961273727589286,0.0,5.979729280625179e-07,6.638676381953701e-07,1.39148448852211e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)COC(=O)Cc1cccc(C(F)(F)F)c1,val::Cc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)COC(=O)Cc1cccc(C(F)(F)F)c1__gen0001,ETFlow_formal_upstream,normal,0.0,11,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.395646572113037,0.0,0.0819672122597694,0.1559958308935165,0.0091743115335702,0.0011625096667557,0.0,0.0,0.0,0.0,0.0,2.994575409046313,0.1304311089334078,0.0,6.541654897773697e-07,7.020943257884937e-07,1.1270095683357797e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(S(=O)(=O)N2CCc3c2cc([N+](=O)[O-])cc3[N+](=O)[O-])cc1,val::Cc1ccc(S(=O)(=O)N2CCc3c2cc([N+](=O)[O-])cc3[N+](=O)[O-])cc1__gen0000,ETFlow_formal_upstream,normal,0.0,5,True,False,all;ETFlow_normal;rotatable_3_5;ring,1.1110228300094604,0.0,0.125,0.2650729119777679,0.0144927538931369,0.0359768085181713,0.0,0.0,0.0,0.0,0.0,2.9738644058020016,0.2147551840171218,0.0,6.562484031746862e-07,6.961132044125407e-07,1.193582079395128e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(S(=O)(=O)N2CCc3c2cc([N+](=O)[O-])cc3[N+](=O)[O-])cc1,val::Cc1ccc(S(=O)(=O)N2CCc3c2cc([N+](=O)[O-])cc3[N+](=O)[O-])cc1__gen0001,ETFlow_formal_upstream,normal,0.0,5,True,False,all;ETFlow_normal;rotatable_3_5;ring,1.1490635871887207,0.0,0.1000000014901161,0.1575001180171966,0.0144927538931369,0.0563031956553459,0.0,0.0,0.0,0.0,0.0,3.085451146152489,0.1679435838013887,0.0,6.797004630243464e-07,7.406957820421667e-07,1.5105397324077785e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(S(=O)(=O)Nc2nc(C)cc(NCCN)n2)cc1,val::Cc1ccc(S(=O)(=O)Nc2nc(C)cc(NCCN)n2)cc1__gen0000,ETFlow_formal_upstream,normal,0.0,9,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.2214844226837158,0.0,0.095238097012043,0.4754241406917572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3977809765349933,0.2140941321849823,0.0,8.938474138631136e-07,9.568290124661871e-07,1.5266238051481196e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(S(=O)(=O)Nc2nc(C)cc(NCCN)n2)cc1,val::Cc1ccc(S(=O)(=O)Nc2nc(C)cc(NCCN)n2)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,9,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.7933499813079834,0.0,0.0,0.0,0.0140845067799091,0.0253053028136491,0.0,0.0,0.0,0.0,0.0,3.691326576379178,0.0204108324833214,0.0,3.563405925888219e-07,4.115367175927531e-07,9.830249609876771e-07,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(S(=O)(=O)c2c(C)cc(C)nc2Oc2cccc(C)c2C)cc1,val::Cc1ccc(S(=O)(=O)c2c(C)cc(C)nc2Oc2cccc(C)c2C)cc1__gen0000,ETFlow_formal_upstream,normal,0.0,9,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.4429019689559937,0.0,0.1730769276618957,0.2204367816448211,0.0337078645825386,0.0296151395887136,0.0,0.0,0.0,0.0,0.0,3.8140807706211817,0.269297772552818,0.0,5.864192189619644e-07,6.618905104005535e-07,1.2516975402832031e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(S(=O)(=O)c2c(C)cc(C)nc2Oc2cccc(C)c2C)cc1,val::Cc1ccc(S(=O)(=O)c2c(C)cc(C)nc2Oc2cccc(C)c2C)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,9,True,False,all;ETFlow_normal;rotatable_ge_6;ring,0.8017538785934448,0.0,0.0961538478732109,0.0677406042814254,0.0224719103425741,0.0062716072425246,0.0,0.0,0.0,0.0,0.0,3.964651364078253,0.1371288110967725,0.0,3.7748060321973753e-07,4.255517467299797e-07,7.372687491624674e-07,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(SCC(=O)Nc2ccc3c(c2)C(=O)N(C)C3=O)cc1,val::Cc1ccc(SCC(=O)Nc2ccc3c(c2)C(=O)N(C)C3=O)cc1__gen0000,ETFlow_formal_upstream,normal,0.0,7,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.2320486307144165,0.0,0.095238097012043,0.1782267540693283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.046539499127052,0.139794785529375,0.0,3.5283534316477017e-07,3.94778425061304e-07,6.078504952711228e-07,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(SCC(=O)Nc2ccc3c(c2)C(=O)N(C)C3=O)cc1,val::Cc1ccc(SCC(=O)Nc2ccc3c(c2)C(=O)N(C)C3=O)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,7,True,False,all;ETFlow_normal;rotatable_ge_6;ring,0.5686094760894775,0.0,0.0476190485060215,0.1078197136521339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6750216809854073,0.0745739769190549,0.0,6.787181519030128e-07,7.401126822514925e-07,1.28392332499061e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(SCCC(=O)NCc2ccco2)cc1,val::Cc1ccc(SCCC(=O)NCc2ccco2)cc1__gen0000,ETFlow_formal_upstream,normal,0.0,8,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.3772262334823608,0.0,0.0540540553629398,0.1450105756521225,0.0161290317773818,0.0493238680064678,0.0,0.0,0.0,0.0,0.0,3.1907478989299776,0.1187666980549693,0.0,4.489027389809053e-07,4.7014205506457074e-07,7.907449912636366e-07,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(SCCC(=O)NCc2ccco2)cc1,val::Cc1ccc(SCCC(=O)NCc2ccco2)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,8,True,False,all;ETFlow_normal;rotatable_ge_6;ring,0.8991217017173767,0.0,0.0540540553629398,0.471739798784256,0.0161290317773818,0.0555568113923072,0.0,0.0,0.0,0.0,0.0,3.2011725161226394,0.2020072396844625,0.0,2.277031967423682e-07,2.445971176712192e-07,4.129530850605079e-07,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(_C=N_NC(=O)c2cccc(NC(=O)c3ccccc3C)c2)o1,val::Cc1ccc(_C=N_NC(=O)c2cccc(NC(=O)c3ccccc3C)c2)o1__gen0000,ETFlow_formal_upstream,normal,0.0,9,True,False,all;ETFlow_normal;rotatable_ge_6;ring,0.6487787365913391,0.0,0.125,0.4145945608615875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9522518414002863,0.2286486402153968,0.0,1.3793795687888633e-06,1.504316969658248e-06,2.5850831661955453e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(_C=N_NC(=O)c2cccc(NC(=O)c3ccccc3C)c2)o1,val::Cc1ccc(_C=N_NC(=O)c2cccc(NC(=O)c3ccccc3C)c2)o1__gen0001,ETFlow_formal_upstream,normal,0.0,9,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.873679757118225,0.0,0.1666666716337204,0.4889726936817169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7996265446570465,0.2889098450541496,0.0,7.478873271793418e-07,8.157910542649915e-07,1.5266238051481196e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(_C=N_Nc2ncc(Cl)cc2Cl)s1,val::Cc1ccc(_C=N_Nc2ncc(Cl)cc2Cl)s1__gen0000,ETFlow_formal_upstream,normal,0.0,4,True,False,all;ETFlow_normal;rotatable_3_5;ring,0.4885552227497101,0.0,0.1481481492519378,0.2676465809345245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.433102021982537,0.215059794485569,0.0,8.905132631298329e-07,9.659048600951792e-07,1.8810908386512888e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(_C=N_Nc2ncc(Cl)cc2Cl)s1,val::Cc1ccc(_C=N_Nc2ncc(Cl)cc2Cl)s1__gen0001,ETFlow_formal_upstream,normal,0.0,4,True,False,all;ETFlow_normal;rotatable_3_5;ring,0.0395023077726364,0.0,0.0740740746259689,0.1944987177848816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1755747795586764,0.1226987540721893,0.0,9.68192239270138e-07,1.0262897376378532e-06,1.6858739400049672e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(_C=N_n2c(-c3ccncc3)n[nH]c2=S)cc1,val::Cc1ccc(_C=N_n2c(-c3ccncc3)n[nH]c2=S)cc1__gen0000,ETFlow_formal_upstream,normal,0.0,4,True,False,all;ETFlow_normal;rotatable_3_5;ring,1.5386550426483154,0.0,0.1944444477558136,0.8255205750465393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.891255000415657,0.4008245915174484,0.0,7.182509875747201e-07,7.689063750149217e-07,1.3696104588234448e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc(_C=N_n2c(-c3ccncc3)n[nH]c2=S)cc1,val::Cc1ccc(_C=N_n2c(-c3ccncc3)n[nH]c2=S)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,4,True,False,all;ETFlow_normal;rotatable_3_5;ring,1.699671506881714,0.0,0.1111111119389534,0.2051749974489212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.735216423147408,0.1624048613011837,0.0,7.908690804470098e-07,8.969443570094882e-07,1.811395350159728e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc2[nH]c3c(c2c1)CN(C(=O)CN1CCCc2ccccc21)CC3,val::Cc1ccc2[nH]c3c(c2c1)CN(C(=O)CN1CCCc2ccccc21)CC3__gen0000,ETFlow_formal_upstream,normal,0.0,4,True,False,all;ETFlow_normal;rotatable_3_5;ring,0.7304447889328003,0.0,0.0892857164144516,0.3176738321781158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2572274261322525,0.1687041744589805,0.0,7.661346330678498e-07,8.492603456033976e-07,1.4354699260366033e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc2[nH]c3c(c2c1)CN(C(=O)CN1CCCc2ccccc21)CC3,val::Cc1ccc2[nH]c3c(c2c1)CN(C(=O)CN1CCCc2ccccc21)CC3__gen0001,ETFlow_formal_upstream,normal,0.0,4,True,False,all;ETFlow_normal;rotatable_3_5;ring,2.168651819229126,0.0,0.0714285746216774,0.1350359618663787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.423513763885116,0.1051875650882721,0.0,9.347697869088734e-07,1.080302354239393e-06,2.306168426002841e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc2c(CC(=O)O)coc2c1C,val::Cc1ccc2c(CC(=O)O)coc2c1C__gen0000,ETFlow_formal_upstream,normal,0.0,5,True,False,all;ETFlow_normal;rotatable_3_5;ring,0.780549168586731,0.0,0.0714285746216774,0.2132530957460403,0.0638297870755195,0.0585071183741092,0.0,0.0,0.0,0.0,0.0,3.7706764911654433,0.2031984152272343,0.0,6.555644063155341e-07,6.954776949896768e-07,1.1246181657043053e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1ccc2c(CC(=O)O)coc2c1C,val::Cc1ccc2c(CC(=O)O)coc2c1C__gen0001,ETFlow_formal_upstream,normal,0.0,5,True,False,all;ETFlow_normal;rotatable_3_5;ring,0.4919816255569458,0.0,0.0714285746216774,0.1743892878293991,0.0425531901419162,0.0910966768860817,0.0,0.0,0.0,0.0,0.0,3.5179300911922544,0.1803532559424638,0.0,6.197813604558178e-07,6.672419203823665e-07,1.0254771041218191e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1cccc(-n2c(SCC(=O)NCc3ccco3)nc3ccccc3c2=O)c1,val::Cc1cccc(-n2c(SCC(=O)NCc3ccco3)nc3ccccc3c2=O)c1__gen0000,ETFlow_formal_upstream,normal,0.0,8,True,False,all;ETFlow_normal;rotatable_ge_6;ring,0.9424603581428528,0.0,0.0784313753247261,0.2168761640787124,0.0238095242530107,0.0458080023527145,0.0454545468091964,0.0,0.0,0.0,0.0,3.651952713624429,0.21336648799479,0.0,8.122057693071838e-07,8.993998221740185e-07,1.5568682556477142e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1cccc(-n2c(SCC(=O)NCc3ccco3)nc3ccccc3c2=O)c1,val::Cc1cccc(-n2c(SCC(=O)NCc3ccco3)nc3ccccc3c2=O)c1__gen0001,ETFlow_formal_upstream,normal,0.0,8,True,False,all;ETFlow_normal;rotatable_ge_6;ring,0.8184556365013123,0.0,0.0980392172932624,0.1862059533596038,0.0119047621265053,0.0362437069416046,0.0454545468091964,0.0,0.0,0.0,0.0,3.6008843667937325,0.2110109413042664,0.0,4.124238728309138e-07,4.666661084229418e-07,9.098254167838604e-07,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1cccc(-n2ncc3c(N)ncnc32)c1,val::Cc1cccc(-n2ncc3c(N)ncnc32)c1__gen0000,ETFlow_formal_upstream,normal,0.0,3,True,False,all;ETFlow_normal;rotatable_3_5;ring,0.4668985307216644,0.0,0.1000000014901161,0.3821316361427307,0.0416666679084301,0.089804895222187,0.0,0.0,0.0,0.0,0.0,3.33090508919631,0.2596508022397756,0.0,5.147018100615242e-07,5.705417152057635e-07,9.830249609876771e-07,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1cccc(-n2ncc3c(N)ncnc32)c1,val::Cc1cccc(-n2ncc3c(N)ncnc32)c1__gen0001,ETFlow_formal_upstream,normal,0.0,3,True,False,all;ETFlow_normal;rotatable_3_5;ring,0.1227760687470436,0.0,0.1000000014901161,0.1248640865087509,0.0416666679084301,0.0825288593769073,0.0,0.0,0.0,0.0,0.0,2.9414311491757705,0.1935149058699607,0.0,5.843565418217622e-07,6.681531203867053e-07,1.3696104588234448e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1cccc(C(=O)N2CCCC(N3CCN(c4ccccc4)CC3)C2)n1,val::Cc1cccc(C(=O)N2CCCC(N3CCN(c4ccccc4)CC3)C2)n1__gen0000,ETFlow_formal_upstream,normal,0.0,5,True,False,all;ETFlow_normal;rotatable_3_5;ring,1.8193989992141724,0.0,0.1034482792019844,0.2622185349464416,0.0188679248094558,0.0033808136358857,0.0,0.0,0.0,0.0,0.0,3.9473445672208767,0.1887160411570221,0.0,5.137727043802442e-07,5.592422098743555e-07,1.1246181657043053e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1cccc(C(=O)N2CCCC(N3CCN(c4ccccc4)CC3)C2)n1,val::Cc1cccc(C(=O)N2CCCC(N3CCN(c4ccccc4)CC3)C2)n1__gen0001,ETFlow_formal_upstream,normal,0.0,5,True,False,all;ETFlow_normal;rotatable_3_5;ring,1.3552839756011963,0.0,0.0344827584922313,0.1176981702446937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7980931660460975,0.0639073010534048,0.0,1.754519644237007e-06,1.9059023088630056e-06,3.5468833630147856e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,Cc1cccc(C)c1NC(=O)NC1(C(=O)NCCCN2CCOCC2)CCCCC1,val::Cc1cccc(C)c1NC(=O)NC1(C(=O)NCCCN2CCOCC2)CCCCC1__gen0000,ETFlow_formal_upstream,normal,0.0,12,True,False,all;ETFlow_normal;rotatable_ge_6;ring,2.286629199981689,0.0,0.1617647111415863,0.2244839519262313,0.015748031437397,0.0277743693441152,0.0555555559694767,0.0,0.0,0.0,0.0,3.39555172863939,0.2961328788660466,0.0,9.63328034231381e-07,1.0465894320077496e-06,2.037921149167232e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
